id,cod_unico,bip,dv,nombre_iniciativa,vigencia,etapa,tipologia,origen,unidad_tecnica,provincia,comuna,estado_actual,rate_actual,anio,anio_presupuestario
196f5d66-97c9-43e8-b79e-6289f755e243,30391922-2019,30391922,0,"REPOSICION PISTA BMX QUILAMAPU, CHILLÁN.",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,DIGUILLÍN,CHILLÁN,APRO CORE,RS,2019,2019
9c1260e7-9de1-4b76-a95b-d4f025ad3eee,30391922-2021,30391922,0,"REPOSICION PISTA BMX QUILAMAPU, CHILLÁN",EN PRESUPUESTO,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. CHILLÁN,DIGUILLÍN,CHILLÁN,APROBADO TÉCNICAMENTE,RS,2022,2021
d5eee889-1a4e-401e-aa47-f690043deece,30392992-2019,30392992,0,ADQUISICION RODILLO COMPACTADOR PARA LA COMUNA DE SAN IGNACIO,NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,SAN IGNACIO,REV SUB OBSE,FI,2019,2019
6c300c97-a483-4caf-9975-6c6bacbf0eea,30392992-2020,30392992,0,ADQUISICION RODILLO COMPACTADOR PARA LA COMUNA DE SAN IGNACIO,NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,SAN IGNACIO,REV SUB OBSE,,2020,2020
1966801e-e8b0-4fb4-85a3-27aad70155ea,30392992-2021,30392992,0,ADQUISICIÓN RODILLO COMPACTADOR PARA LA COMUNA DE SAN IGNACIO,NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,SAN IGNACIO,,,2021,2021
43d6a1b4-65d8-4b32-86de-fb00ba558b6e,30399331-2020,30399331,0,"CONSTRUCCION REFUGIOS PEATONALES Y BAHIAS DE DETENCION, ASOC. PUNILL",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,PUNILLA,PUNILLA,APRO CORE,RS,2019,2020
4a921692-1ee2-4241-b163-5b6d0c51ba38,30399737-2022,30399737,0,"MEJORAMIENTO ESTADIO MUNICIPAL, COMUNA DE BULNES",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. BULNES,DIGUILLÍN,BULNES,INGRESADO A PREINVERSIÓN,FI,2022,2022
383dded4-bd06-48ae-afe2-644eac8d051a,30399737-2023,30399737,0,"MEJORAMIENTO ESTADIO MUNICIPAL, COMUNA DE BULNES",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. BULNES,DIGUILLÍN,BULNES,ADMISIBLE,ADMISIBLE,2023,2023
4378c730-9a4e-49bb-8944-b50277840fb8,30403274-2019,30403274,0,CONSTRUCCION C. DIALISIS HOSPITAL DE SAN CARLOS,NO VIGENTE,DISEÑO,MIDESO,SECTORIAL / OTRO,,PUNILLA,SAN CARLOS,REV MDS,FI,2019,2019
c97ffa1a-edcd-41bb-95db-30d50e9afc73,30403274-2020,30403274,0,CONSTRUCCION CENTRO DE DIALISIS Y PERITONEO HOSPITAL DE SAN CARLOS,NO VIGENTE,DISEÑO,MIDESO,SECTORIAL / OTRO,,PUNILLA,SAN CARLOS,,FI,2020,2020
b2f7d8f8-2737-4205-8fb2-091b084e8e0a,30407488-2019,30407488,0,CONSERVACION INFRAESTRUCTURA HORIZONTAL AD. BERNARDO OHIGGINS,NO VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REEMPL,OT,2019,2019
1ea5a579-c998-47e0-a4bc-507ddb3c466f,30426879-2019,30426879,0,"ACTUALIZACION PLADECO, COMUNA DE SAN FABIÁN",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,PUNILLA,SAN FABIÁN,APRO CORE,RS,2019,2019
e4bfb1e1-42cf-4c6b-a5c4-37f6c11df746,30440323-2019,30440323,0,"NORMALIZACIÓN LICEO CLAUDIO ARRAU LEÓN, COMUNA DE COIHUECO",NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,PUNILLA,COIHUECO,NO RECOMEN,INADMISIBLE,2019,2019
dc5ef468-7b4e-4374-a98d-b34bf0f2f584,30445572-2020,30445572,0,CONSTRUCCION ESPACIOS DEPORTIVOS CON CERCO PERIMETRAL DIV. SECTORES DE COIHUECO,NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,PUNILLA,COIHUECO,APRO CORE,RS,2019,2020
382c3e79-9b87-479d-bd81-ab7291ae20ed,30451322-2019,30451322,0,"MEJORAMIENTO RUTAS N-460, N-470 Y N-476 TREHUACO-PORTEZUELO, ÑUBLE",NO VIGENTE,DISEÑO,MIDESO,SECTORIAL / OTRO,,ITATA,ITATA,REEMPL,RS,2019,2019
61dbedd5-dce5-4fae-8a47-06c49cd6c4ec,30451574-2019,30451574,0,"HABILITACION PLAZA Y FERIA LIBRE EMILIO BASTIAS, SAN CARLOS",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,PUNILLA,SAN CARLOS,FIRMA INTEND,RS,2019,2019
2306f74c-888e-4305-ac4d-eca10d087111,30451574-2021,30451574,0,"HABILITACION PLAZA Y FERIA LIBRE EMILIO BASTIAS, COMUNA DE SAN CARLOS",EN PRESUPUESTO,EJECUCIÓN,MIDESO,MUNICIPIO,,PUNILLA,SAN CARLOS,,RS,2019,2021
462271d8-7a87-43e3-9f3e-6184b564fa87,30454978-2019,30454978,0,NORMALIZACION LICEO JORGE ALESSANDRI DE SAN FABIÁN,NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,PUNILLA,SAN FABIÁN,REV MDS,OT,2019,2019
71ec80e6-a5d9-4658-8a48-f19ad33f4c80,30454978-2020,30454978,0,NORMALIZACION LICEO JORGE ALESSANDRI DE SAN FABIÁN,NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,PUNILLA,SAN FABIÁN,,FI,2019,2020
0713a480-2cd7-4964-a35f-3914eba7fa37,30459136-2019,30459136,0,"CONSTRUCCION MULTICANCHA SECTOR LOS AROMOS, SAN NICOLAS",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,PUNILLA,SAN NICOLÁS,RATIF CORE,RS,2019,2019
de646e38-ed62-4898-a41d-3f251821eda3,30459225-2019,30459225,0,CONSTRUCCIÓN ALCANTARILLADO Y PLANTA DE TRATAMIENTO VILLA LOS ANDES DE CACHAPOAL,NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,PUNILLA,SAN CARLOS,REV MDS,FI,2019,2019
8403301f-36d3-4129-9672-52376d557d13,30459228-2019,30459228,0,CONSTRUCCION SEDE SOCIAL JVV SAN MARTIN COMUNA DE PEMUCO,NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,DIGUILLÍN,PEMUCO,APRO CORE,RS,2019,2019
a0282a3b-621f-44f4-8570-01061f33489b,30459391-2019,30459391,0,CONSTRUCCIONES CAMARINES CLUB TRES JOTAS,NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,DIGUILLÍN,BULNES,NO RECOMEN,INADMISIBLE,2019,2019
a51d9693-4258-4ba5-9171-30e71659598f,30459391-2021,30459391,0,"CONSTRUCCION CAMARINES TRES JOTA, COMUNA DE BULNES",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,DIGUILLÍN,BULNES,,FI,2021,2021
1910547b-ce86-415f-b330-bfa97e7f2a8b,30459410-2020,30459410,0,CONSTRUCCION SEDE SOCIAL RELOCA BAJO COMUNA DE NINHUE,NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,ITATA,NINHUE,RATIF CORE,RS,2019,2020
087f8121-54ee-4efa-99a6-4e66b0ae033f,30459578-2020,30459578,0,"CONSTRUCCION PISCINA RECREATIVA, COMUNA DE QUIRIHUE",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,ITATA,QUIRIHUE,RATIF CORE,RS,2019,2020
3cc8287e-67ab-4640-a324-db2d543baab4,30459605-2020,30459605,0,REPARACION VEREDAS EN DIVERSOS SECTORES DE QUIRIHUE,NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,ITATA,QUIRIHUE,RATIF CORE,RS,2019,2020
985e7773-bb0a-4308-8802-6b992eebe5d7,30459636-2019,30459636,0,MEJORAMIENTO CIRCUITO POBLACION IRARRAZABAL PARQUE ESTADIO MUNICIPAL,NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,DIGUILLÍN,YUNGAY,REEMPL,OT,2019,2019
ae1c9605-56a1-4906-b2f5-7ddd620e1ea4,30459724-2019,30459724,0,REPOSICION CENTRAL DE ESTERILIZACIÓN H SAN CARLOS,NO VIGENTE,DISEÑO,MIDESO,SECTORIAL / OTRO,,PUNILLA,SAN CARLOS,REV MDS,OT,2019,2019
eb1a82fe-32a5-4867-981a-532e7636f1e0,30459763-2021,30459763,0,"CONSTRUCCIÓN SISTEMA COLECTIVO DE AGUAS SERVIDAS SECTOR SAN MIGUEL, COMUNA DE SAN IGNACIO",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,DIGUILLÍN,SAN IGNACIO,,FI,2021,2021
7ddd7da0-7613-4a8d-b81a-2a4fc937f814,30459763-2022,30459763,0,"CONSTRUCCION SISTEMA COLECTIVO DE AGUAS SERVIDAS SECTOR SAN MIGUEL, COMUNA DE SAN IGNACIO",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. SAN IGNACIO,DIGUILLÍN,SAN IGNACIO,APROBADO TÉCNICAMENTE,RS,2022,2022
d9716abb-727e-404b-a8c6-177972e1cc6a,30460161-2022,30460161,0,NORMALIZACION AERODROMO LOS MORROS DE COBQUECURA,VIGENTE,DISEÑO,MIDESO,SECTORIAL / OTRO,MOP-AEROPUERTOS,ITATA,COBQUECURA,REVISANDO MDS,OT,2022,2022
dac132d6-6eea-4c61-b4f0-9d6f8123b379,30462091-2019,30462091,0,"CONSERVACION VEREDAS SECTOR LIBERTAD ORIENTE Y OTROS SECTORES, CHIL",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,CHILLÁN,REVISAR,,2019,2019
7695070e-10ee-4ae2-8184-79f77095b49f,30462242-2019,30462242,1,HABILITACION DE PABELLONES U. QUIRURGICA GINECO OBSTETRICA HCHM,NO VIGENTE,EJECUCIÓN,MIDESO,SECTORIAL / OTRO,,REGIONAL,REGIONAL,REEMPL,,2019,2019
1711580b-b7d6-4c24-ac8e-c9789d8ac56b,30462265-2019,30462265,0,REPOSICION SALA REHABILITACION KINESICA H. DE BULNES,NO VIGENTE,DISEÑO,MIDESO,SECTORIAL / OTRO,,DIGUILLÍN,BULNES,REV MDS,OT,2019,2019
0257a056-88b4-4582-96c5-eb0c14e96b2f,30462265-2020,30462265,0,REPOSICION SALA REHABILITACION KINESICA H. DE BULNES,NO VIGENTE,DISEÑO,MIDESO,SECTORIAL / OTRO,,DIGUILLÍN,BULNES,,FI,2020,2020
93a3ebf0-489e-4ac7-ba69-e875932da3c6,30462276-2020,30462276,0,ADQUISICION EQUIP. S.S.PEDIATRIA-CIRUGIA INFANTIL HOSP. H.MARTIN,NO VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,,DIGUILLÍN,CHILLÁN,APRO CORE,RS,2019,2020
92a95b4e-fffe-4ab1-ae26-4f4edf63b40d,30462322-2019,30462322,0,"CONSTRUCCION DISEÑO SANEAMIENTO SANITARIO SECTOR EL CARDAL, COMUNA DE YUNGAY.",NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,DIGUILLÍN,YUNGAY,REV MDS,FI,2019,2019
6719058b-3e50-46a1-ad2f-ef93507a31fb,30462394-2019,30462394,0,AMPLIACION Y NORMALIZACION LICEO POLIVALENTE JUVENAL HERNANDEZ J.,NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,DIGUILLÍN,EL CARMEN,NO RECOMEN,INADMISIBLE,2019,2019
b6f8d1df-d5c1-450c-aa5b-1bfb177c4658,30462396-2020,30462396,0,REPOSICION LABORATORIO HOSPITAL DE COELEMU,NO VIGENTE,DISEÑO,MIDESO,SECTORIAL / OTRO,,ITATA,COELEMU,,FI,2020,2020
e6852106-4f9b-4a99-bf83-6f6e6fcc82fa,30462398-2019,30462398,0,REPOSICION LABORATORIO HOSPITAL DE QUIRIHUE,NO VIGENTE,DISEÑO,MIDESO,SECTORIAL / OTRO,,ITATA,QUIRIHUE,REV MDS,OT,2019,2019
3c9bbefa-06f6-4f7c-90d8-e150dca5d7f2,30462398-2020,30462398,0,REPOSICION LABORATORIO HOSPITAL DE QUIRIHUE,NO VIGENTE,DISEÑO,MIDESO,SECTORIAL / OTRO,,ITATA,QUIRIHUE,,FI,2020,2020
0a656f08-2faa-4a4b-8576-db14fb3de0c1,30462419-2019,30462419,0,CONSTRUCCION CENTRO LOGISTICO RESERVA DE LA BIOSFERA VALLE DE ATACALCO,NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,DIGUILLÍN,EL CARMEN,NO PRIO INTEN MDS,ADMISIBLE,2019,2019
7ef66876-0b88-437a-a28b-9718257db564,30462481-2019,30462481,0,"CONSTRUCCION DISEÑO DE CONTENCIÓN CALLE CHIPANA, COMUNA DE YUNGAY",NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,DIGUILLÍN,YUNGAY,REVISAR,,2019,2019
bd4041a4-ef70-401f-93f0-1e50b9e9a26a,30462481-2020,30462481,0,"CONSTRUCCIÓN DISEÑO MEJORAMIENTO CALLE CHIPANA, COMUNA YUNGAY",NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,DIGUILLÍN,YUNGAY,REV MDS,FI,2020,2020
f6bd3dea-ac61-40ea-9ffb-2b4f42538dd2,30462481-2021,30462481,0,"MEJORAMIENTO CALLE CHIPANA, COMUNA DE YUNGAY",EN PRESUPUESTO,DISEÑO,MIDESO,MUNICIPIO,,DIGUILLÍN,YUNGAY,,RS,2021,2021
c5ac6026-b903-44db-84bf-c8008b9cfde8,30462486-2019,30462486,0,CONSERVACION PLAZA DE ARMAS COMUNA DE PEMUCO,NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,PEMUCO,NO RECOMEN,INADMISIBLE,2019,2019
18ac1beb-b8e5-422d-8c33-ad0df2e835bd,30466085-2019,30466085,0,ADQUISICION ANGIOGRAFO RETINAL HOSPITAL DE SAN CARLOS,NO VIGENTE,EJECUCIÓN,C-33,SECTORIAL / OTRO,,PUNILLA,SAN CARLOS,REEMPL,,2019,2019
9161320d-891e-42d5-8467-3c1a2ddfc68e,30479589-2020,30479589,0,"CONSERVACION CAMINO VECINAL DE LLOLLINCO, CHILLAN VIEJO",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,CHILLÁN VIEJO,REV SUB OBSE,INADMISIBLE,2020,2020
bf9dd107-e481-412a-ba32-10cfb4a15b22,30479748-2019,30479748,0,"NORMALIZACIÓN ES. BASICA GUILLERMINA DRAKE WOOD, COMUNA COIHUECO",NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,PUNILLA,COIHUECO,NO RECOMEN,INADMISIBLE,2019,2019
28dd7daa-4f71-481f-9acc-30f0b479dbf7,30479894-2019,30479894,0,"CONSTRUCCION SEMAFORIZ. INTERSEC AV.BRASIL-CONSTITUCIÓN Y OTROS,CHILLAN",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,DIGUILLÍN,CHILLÁN,REV MDS,FI,2019,2019
27ecdc97-8a65-47e1-b13f-f05701bb044f,30479894-2020,30479894,0,"CONSTRUCCION SEMAFORIZ. INTERSEC AV.BRASIL-CONSTITUCIÓN Y OTROS,CHILLAN",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,DIGUILLÍN,CHILLÁN,REV MDS,FI,2019,2020
20b007c5-8382-43e5-9a7b-6ba41a50ebe3,30479894-2021,30479894,0,"CONSTRUCCIÓN SEMAFORIZ. INTERSEC AV BRASIL-CONSTITUCIÓN Y OTROS, CHILLÁN",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,DIGUILLÍN,CHILLÁN,,FI,2021,2021
24a103d0-c97f-4aa0-9c61-923d4c987d33,30479894-2023,30479894,0,CONSTRUCCION SEMAFORIZ. INTERSEC AV.BRASIL-CONSTITUCIÓN Y OTROS.CHILLAN,VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. CHILLÁN,DIGUILLÍN,CHILLÁN,APROBADO TÉCNICAMENTE,RS,2022,2023
ffa0e955-d113-46eb-af5f-cc235f1ec70c,30479895-2019,30479895,0,"MEJORAMIENTO PARQUE SARITA GAJARDO, CHILLAN",NO VIGENTE,DISEÑO,MIDESO,SECTORIAL / OTRO,,DIGUILLÍN,CHILLÁN,APRO CORE,RS,2019,2019
d38c9d13-03d2-4599-b912-8be1144323aa,30479905-2021,30479905,0,"MEJORAMIENTO APR CAPILLA COX, CHILLÁN",NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,DIGUILLÍN,CHILLÁN,APRO CORE,RS,2019,2021
111793e6-65e0-4f38-a72b-1ce2ddd8da67,30479957-2020,30479957,0,"ADQUISICION CAMIÓN DE LIMPIEZA Y SUCCIÓN, COMUNA DE SAN IGNACIO",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,SAN IGNACIO,REEMPL,RS,2019,2020
8a5e6dad-b383-4e67-884c-92417b23897e,30480002-2019,30480002,0,"CONSTRUCCIÓN SISTEMA DE APR LA INVERNADA, COMUNA DE PINTO",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,DIGUILLÍN,PINTO,REEMPL,,2019,2019
b0517625-5d71-42e1-a876-47ee1fa8e33a,30480618-2020,30480618,0,"REPOSICION CAMION RECOLECTOR DE BASURA, COMUNA DE SAN IGNACIO",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,SAN IGNACIO,APRO CORE,RS,2019,2020
e3570070-d22b-4391-9ec3-2739cc6b9b0d,30480621-2021,30480621,0,"ADQUISICIÓN GABINETE PSICOTÉCNICO, COMUNA DE SAN IGNACIO",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,SAN IGNACIO,,,2021,2021
a5723e07-5912-4c3a-8706-46445f041615,30480682-2021,30480682,0,"CONSTRUCCION APERTURA Y PAVIMENTACIÓN CALLE SCHLEYER, CHILLÁN",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,DIGUILLÍN,CHILLÁN,APRO CORE,RS,2019,2021
0d9a4ebc-3f15-476f-9bab-1d9fd6655b61,30480682-2022,30480682,0,CONSTRUCCION APERTURA Y PAVIMENTACION CALLE SCHLEYER,VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. CHILLÁN,DIGUILLÍN,CHILLÁN,APROBADO TÉCNICAMENTE,FI,2022,2022
d641c21a-f4fb-4e85-a9c7-92412a759ac0,30480687-2021,30480687,0,"MEJORAMIENTO ESTADIO MUNICIPAL DE RECINTO, COMUNA DE PINTO",NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,DIGUILLÍN,PINTO,,,2021,2021
c0ba470f-308a-49e6-8760-593edf066431,30480687-2022,30480687,0,"MEJORAMIENTO ESTADIO MUNICIPAL DE RECINTO, COMUNA DE PINTO",VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,MUNICIP. PINTO,DIGUILLÍN,PINTO,INGRESADO A PREINVERSIÓN,FI,2022,2022
6ac3ef13-5ffb-4b13-877f-3674348a2a9c,30480688-2019,30480688,0,REPOSICION Y ADQUISICIÓN AMBULANCIAS COMUNA DE PEMUCO,NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,PEMUCO,REEMPL,OT,2019,2019
2371e4f2-a55f-47b7-aec3-1e5a183382ba,30480902-2019,30480902,0,CONSTRUCCION Y EQUIPAMIENTO NUEVO PARQUE MUJNICIPAL DE NINHUE,NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,ITATA,NINHUE,REV MDS,FI,2019,2019
12a1232f-0034-4679-8a9f-d1c181824422,30480903-2020,30480903,0,MEJORAMIENTO PLANTA DE TRATAMIENTO AGUAS SERVIDAS SAN NICOLAS,NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,PUNILLA,SAN NICOLÁS,APRO CORE,RS,2019,2020
8183e322-9307-4973-a326-76fda30ec750,30480963-2021,30480963,0,REPOSICION CESFAM COMUNA DE PORTEZUELO,NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,ITATA,PORTEZUELO,REV MDS,FI,2019,2021
aecc480a-63cf-4a02-b4b1-433fcdea7e51,30480963-2019,30480963,0,REPOSICION CENTRO DE SALUD FAMILIAR - PORTEZUELO,NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,ITATA,PORTEZUELO,REV MDS,FI,2019,2019
421d6fe0-88be-42d7-880a-88ecca276264,30480977-2019,30480977,0,CONSTRUCCION PAVIMENTOS DIVERSAS CALLES COMUNA DE PEMUCO,NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,DIGUILLÍN,PEMUCO,REV MDS,FI,2019,2019
e1c2c788-f66f-4536-9228-66e8dd7c1064,30480993-2019,30480993,0,ADQUISICION CAMIÓN LIMPIA FOSA PARA LA MUNICIPALIDAD DE TREHUACO,NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,ITATA,TREGUACO,APRO CORE,RS,2019,2019
402479c5-1dc3-4ec5-815a-f45cd5c40fc2,30481004-2019,30481004,0,"REPOSICION PARCIAL, NORMALIZACIÓN Y AMPLIACIÓN LICEO MANUEL JESÚS ORTIZ",NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,DIGUILLÍN,SAN IGNACIO,REV MDS,FI,2019,2019
14b9c7c2-c0db-4572-9c42-b586e5c2eadc,30481004-2020,30481004,0,"REPOSICION LICEO MANUEL JESÚS ORTIZ, COMUNA DE SAN IGNACIO",NO VIGENTE,DISEÑO,MIDESO,MUNICIPIO,,DIGUILLÍN,SAN IGNACIO,REV MDS,FI,2019,2020
8a66f808-99cb-409b-aa6e-98ab49865393,30481716-2019,30481716,0,"CONSTRUCCION GRADERIAS DIVERSAS CANCHAS DE FUTBOL RURALES, COIHUECO",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,PUNILLA,COIHUECO,RATIF CORE,RS,2019,2019
c4a36b89-e494-4003-bc15-7698d2aa6e1e,30482161-2019,30482161,0,"CONSTRUCCION PLAZA DE AGUA PARQUE VIOLETA PARRA, SAN CARLOS",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,PUNILLA,SAN CARLOS,RATIF CORE,RS,2019,2019
739f65d9-161e-41e0-8b7b-5caeb2e34ac6,30482363-2019,30482363,0,"CONSTRUCCION MULTICANCHA SECTOR LOS GUINDOS, COMUNA DE ÑIQUEN",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,PUNILLA,ÑIQUÉN,RATIF CORE,RS,2019,2019
0e950fd0-8a36-433c-aec6-499559e78543,30482365-2019,30482365,0,"CONSTRUCCION TECHADO PLAZA DE ARMAS SAN GREGORIO, COMUNA DE ÑIQUEN",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,PUNILLA,ÑIQUÉN,RATIF CORE,RS,2019,2019
8c7f5edc-8012-4421-8904-d8dd363a3eee,30482782-2019,30482782,0,"CONSTRUCCION SEDE SOCIAL POBLACIÓN PABLO NERUDA, QUIRIHUE",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,ITATA,QUIRIHUE,RATIF CORE,RS,2019,2019
015e80b1-a2db-4941-a239-8b44bbec0d69,30482911-2020,30482911,0,"CONSTRUCCION SEDE SOCIAL PILICURA, COMUNA DE COBQUECURA",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,ITATA,COBQUECURA,APRO CORE,RS,2019,2020
18753778-ee12-41f7-b7d2-0641e70745ea,30482946-2020,30482946,0,REPARACION PISCINA MUNICIPAL COMUNA DE PEMUCO,NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,DIGUILLÍN,PEMUCO,RATIF CORE,RS,2019,2020
9662c1b7-d476-486c-942d-d0b8dfa1d8bb,30482991-2019,30482991,0,"REPOSICION MULTICANCHA SECTOR PUENTE EL ALA, SAN NICOLÃS",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,PUNILLA,SAN NICOLÁS,RATIF CORE,RS,2019,2019
406b12fa-8e68-4399-8e5f-198bcd284859,30482992-2019,30482992,0,"CONSTRUCCION TECHADO MULTICANCHA HUENUTIL CENTRO, COMUNA DE ÑIQUEN",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,PUNILLA,ÑIQUÉN,RATIF CORE,RS,2019,2019
e7706746-be6e-42e5-9b15-d25e011b4e2e,30483053-2019,30483053,0,"CONSTRUCCION AREA VERDE CHOLGUÁN ESTACIÓN , COMUNA DE YUNGAY",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,DIGUILLÍN,YUNGAY,NO RECOMEN,OT,2019,2019
0c859d26-5fe4-451e-b082-cb4ab8903a61,30483055-2019,30483055,0,"CONSTRUCCION SEDE COMUNITARIA SECTOR MARIANO EGAÑA, COMUNA DE YUNGAY",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,DIGUILLÍN,YUNGAY,REVISAR,ADMISIBLE,2019,2019
e879ed1a-28e6-4eae-9545-2fb5dc14ba63,30483171-2019,30483171,0,"CONSTRUCCION LUMINARIAS LED DIVERSOS SECTORES, SAN FABIAN",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,PUNILLA,SAN FABIÁN,RATIF CORE,RS,2019,2019
c4312fa1-ceec-4091-9b3c-d23f968026e2,30483172-2019,30483172,0,"CONSTRUCCION DE POSTES SOLARES, LOS TORONJILES",NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,PUNILLA,SAN FABIÁN,RATIF CORE,RS,2019,2019
782c49df-cb0a-4311-9551-a00fb0c51b12,30483468-2022,30483468,0,"REPOSICION TOLVA Y RETRO. MANT. CAMINOS, ZONAS AFECTADAS INCENDIO",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,ITATA,QUIRIHUE,APRO CORE,RS,2019,2022
a8c64408-ad85-4630-ba4c-685aa9c0b3aa,30483470-2019,30483470,0,"ADQUISICION CAMIÓN ALJIBE, DOTACIÓN AGUA FAMILIAS COMUNA DE QUIRIHUE",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,ITATA,QUIRIHUE,NO RECOMEN,INADMISIBLE,2019,2019
e878c0eb-2f7e-428d-8cbb-28804fab02dd,30483516-2019,30483516,0,"REPOSICION AMBULANCIA, CESFAM SANTA CLARA, COMUNA DE BULNES.",NO VIGENTE,EJECUCIÓN,C-33,MUNICIPIO,,DIGUILLÍN,BULNES,RATIF CORE,RS,2019,2019
679af6c7-cb6a-4539-bfb2-64372c058a60,30483692-2021,30483692,0,NORMALIZACION ELECTRIFICACIÓN DOMIC. DIVERSOS SECTORES SAN CARLOS,NO VIGENTE,EJECUCIÓN,MIDESO,MUNICIPIO,,PUNILLA,SAN CARLOS,CAMBIO AÑO PRESUPUESTARIO,RS,2019,2021
05cdab7f-0a05-44aa-a89d-0affeff975dc,30484010-2019,30484010,0,AMPLIACION SISTEMA AGUA POTABLE RURAL BUENOS AIRES - LIUCURA COMUNA DE PORTEZUELO,NO VIGENTE,EJECUCIÓN,FRIL,MUNICIPIO,,ITATA,PORTEZUELO,RATIF CORE,RS,2019,2019
