I,SOLICITA,FOLIO,FECHA DOCTO,MATERIA,FIRMA,OBSERVACIONES,LINK AL DOCUMENTO,
,veg,01189,24-12-2024,REALIZACIÓN DE TRABAJO EXTRAORDINARIO Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS A LA FUNCIONARIA QUE SE INDICA.,OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1ZrK-nA6ZWsYsYJuxWHlnm-7jcTCF3KXY/view?usp=drive_link,
,veg,01188,23-12-2024,"AUTORIZA PARTICIPACIÓN DE FUNCIONARIOS EN HORARIO QUE INDICA RESPECTO DE CURSO DE CAPACITACIÓN “MANEJO DEL ESTRÉS, ANSIEDAD Y ENFERMEDADES ASOCIADAS”",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1-JgPAafVrhR5ORrPro0Ee_mQWrNpVFI9/view?usp=drive_link,
,mqv,01187,23-12-2024,INCREMÉNTESE Y REBÁJESE LAS SIGUIENTES INICIATIVAS DE INVERSIÓN DEL SUBTÍTULO 33-03-125 “MUNICIPALIDADES - FONDO REGIONAL DE INICIATIVA LOCAL” PARA EL AÑO 2024.,OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1pux5KkCDJct-4o78CxjUMGrOPDnSNRSX/view?usp=drive_link,
,veg,01186,20-12-2024,AUTORIZA REALIZACIÓN DE TRABAJO EXTRAORDINARIO A FUNCIONARIOS QUE INDICA.,ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,,
,veg,01185,20-12-2024,AUTORIZA REALIZACIÓN DE TRABAJO EXTRAORDINARIO A FUNCIONARIOS QUE INDICA.,ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1HGKHA5lCYTb4862xb8OZ2hLFnIyn4kwr/view?usp=drive_link,
,rep ,01184,20-12-2024,ADJUDICA LICITACIÓN ADQUISICIÓN E INSTALACIÓN DE ESTANTES.,OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1-Lf7s1jhzpSTVAM8Gb0QNznYnY1RR2Np/view?usp=drive_link,
,jsm ,01183,20-12-2024,CRÉESE LAS ASIGNACIONES PRESUPUESTARIAS PARA LOS FONDOS DEL CONCURSO VINCULACIÓN CON LA COMUNIDAD 8% 2024 QUE SE INDICAN.,OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1veqaR0_rZk9SBcFYB2K3Rs-i93AkycCZ/view?usp=drive_link,
,fsc,01182,20-12-2024,"RECTIFICA ACTA DE APERTURA Y EVALUACIÓN QUE INDICA, Y MODIFICA RESOLUCIÓN EXENTA 7B N° 01146, DE 11 DE DICIEMBRE DE 2024, QUE APRUEBA ACTA DE APERTURA, EVALUACIÓN, Y ADJUDICA LICITACIÓN PÚBLICA ID 1036569-29-LR24 CORRESPONDIENTE AL PROYECTO “ADQUISICIÓN DE MAQUINARIAS Y VEHÍCULOS PARA ÑUBLE”, CÓDIGO BIP 40062691-0, POR LOS FUNDAMENTOS QUE INDICA.",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1JOurXbpylWAAy1o_MzvZdvAql_1dwGnM/view?usp=drive_link,
,jpch ,01181,20-12-2024,DIAGNÓSTICO GESTION AMBIENTAL PERIODO NOVIEMBRE 2023 A OCTUBRE 2024 SISTEMA ESTADO VERDE - GOBIERNO REGIONAL DE ÑUBLE ,ALICIA CONTRERAS VIELMA ,EMAIL,https://drive.google.com/drive/folders/1AbxBL1PyYTSbC9ys2w_XFOnuIcWSZVmA?usp=sharing,
,jpch ,01180,20-12-2024,APRUEBA PLAN DE GESTION AMBIENTAL Y PROGRAMA DEL PLAN DE GESTION AMBIENTAL 2025 - 2026 DEL GOBIERNO REGIONAL DE ÑUBLE ,ALICIA CONTRERAS VIELMA ,EMAIL,https://drive.google.com/drive/folders/1AJZunOF2QgnnfpPb4ljGV93NMQDOWNbj?usp=sharing,
,jpch ,01179,19-12-2024,APRUEBAPLAN ANUAL DE MEJORAMIENTO DE CALIDAD DE SERVICIO Y EXPERIENCIA USUARIA DEL GOBIERNO REGIONAL DE ÑUBLE ,ALICIA CONTRERAS VIELMA ,EMAIL,https://drive.google.com/drive/folders/1CrXB4NB7TnRWd0dGFx-vlyFtNZnX9OaH?usp=sharing,
,,01178,19-12-2024,NULO,ALICIA CONTRERAS VIELMA ,EMAIL,,
,,01177,19-12-2024,NULO,ALICIA CONTRERAS VIELMA ,EMAIL,,
,jsm,01176,19-12-2024,"CRÉESE LA ASIGNACIÓN PRESUPUESTARIA PARA LA INICIATIVA DEL FONDO DE VINCULACIÓN CON LA COMUNIDAD 8% 2024, ASIGNACIONES DIRECTAS, ACTIVIDADES NO CONCURSABLES, PARA LA INICIATIVA SIGNADA CON EL CÓDIGO CVC-AD-31",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1WTJSF42jnuzz7dP9-6bTjSIUfooVe6J_/view?usp=drive_link,
,jsm,01175,19-12-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “CONSTRUCCIÓN CENTRO TEA, COMUNA DE COELEMU” CÓDIGO BIP 40064778-0.",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1nAqD23pqB31m-xwxUfldbLW9XiQLptyi/view?usp=drive_link,
,jsm,01174,19-12-2024,"CRÉESE LA ASIGNACIÓN PRESUPUESTARIA DE LAS INICIATIVAS CON CARGO AL CONCURSO VINCULACIÓN CON LA COMUNIDAD 8% 2024, FONDO SEGURIDAD, PÚBLICO.",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1izBwueijyXidJHzf1zyiCTYVnR2Vk9F9/view?usp=drive_link,
,ctc,01173,19-12-2024,AUTORIZA PARTICIPACIÓN DE FUNCIONARIOS Y FUNCIONARIAS A LA ACTIVIDAD DE NAVIDAD AÑO 2024 DEL GOBIERNO REGIONAL DE ÑUBLE NO INCLUIDOS EN LA RESOLUCIÓN EXENTA N° 1147/11.12.2024.,ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1eJUxRXg-4PS2Iea5DVb0R9N9hE8MNwZY/view?usp=drive_link,
,ctc,01172,19-12-2024,"AUTORIZA EL PAGO DE RELIQUIDACIONES, DICIEMBRE DE 2024 A LOS FUNCIONARIOS Y FUNCIONARIAS QUE SE INDICA.",ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1Xd-zuOb6iB0KBVyKnTwBbb1WshZ-L4w4/view?usp=drive_link,
,rep,01171,19-12-2024,"ADJUDICACIÓN ADQUISICIÓN E INSTALACIÓN DE CÁMARAS DE SEGURIDAD, ILUMINACIÓN Y LECTOR BIOMÉTRICO EN EL ACCESO DEL ESTACIONAMIENTO DEL GOBIERNO REGIONAL DE ÑUBLE.",ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1gbww6xQGhVKPxefNlTccPENYH7_HbxL2/view?usp=drive_link,
,rep,01170,19-12-2024,APRUEBA LLAMADO A LICITACIÓN PÚBLICA: “PLAN Y EQUIPOS MÓVILES PARA EL CONSEJO REGIONAL 2025-2028”,ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1uRtganEqznTfUMXvXhy8fVA7HDc6yD74/view?usp=drive_link,
,ctc ,01169,18-12-2024,AUTORIZA EL PAGO DE REMUNERACIONES DICIEMBRE DE 2024 A LOS FUNCIONARIOS Y FUNCIONARIAS QUE SE INDICA.,ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1dUXN2edVlxwmLgS_wLxM-7GkLmPHP7OB/view?usp=drive_link,
,psp,01168,18-12-2024,MODIFÍQUESE ASIGNACIONES DE INICIATIVAS DE INVERSIÓN DEL SUBTÍTULO 29 “ADQUISICIÓN DE ACTIVOS NO FINANCIEROS”.,OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1y8I040jWWvVF82Hnpz9U_4u05hZriXNd/view?usp=drive_link,
,psp,01167,17-12-2024,AUTORIZA UTILIZACIÓN DE LA EXPLANADA DEL GOBIERNO REGIONAL DE ÑUBLE.,OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1sR6SQaaLZHNpfIYAjHUhgovKZtaTvxJ6/view?usp=drive_link,
,psp,01166,17-12-2024,AUTORIZA UTILIZACIÓN DE LA EXPLANADA DEL GOBIERNO REGIONAL DE ÑUBLE.,OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1kWcE55FxmTm_Zi8YJBa4BX6XdAyquRQF/view?usp=drive_link,
,psp,01165,17-12-2024,AUTORIZA UTILIZACIÓN DE LA EXPLANADA DEL GOBIERNO REGIONAL DE ÑUBLE.,OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1I7iAICt-X__RFFzIS2kB6LvISdb5sNrv/view?usp=drive_link,
,jsm,01164,17-12-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “MEJORAMIENTO VIAL, COMUNA DE COELEMU” CÓDIGO BIP 40065653-0.",ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1C1Od11ApDR497fBeJzXltKED2pWUX40z/view?usp=drive_link,
,rge,01163,17-12-2024,"INCORPÓRENSE AL MARCO PRESUPUESTARIO FNDR APROBADO AÑO 2024, LAS INICIATIVAS QUE SE INDICAN Y DÉJESE SIN EFECTO PARCIALMENTE LA RESOLUCIÓN EXENTA N°1143 DEL 11.12.2024 .",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/18i61RbZoPod4RomdzmA7rn91XilaIAFT/view?usp=drive_link,
,edf,01162,17-12-2024,"APRUEBA MODIFICACIÓN A COSTO CERO PARA EL PROYECTO DENOMINADO “REPOSICIÓN CANCHA DE FÚTBOL CALLE ALEGRE, COMUNA DE SAN IGNACIO”, CÓDIGO BIP 40049475-0.",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1Cu1DjuVocp4lckhGzJgKriHavnjbddDs/view?usp=drive_link,
,rep,01161,17-12-2024,ADJUDICA LICITACIÓN ADQUISICIÓN E INSTALACIÓN DE 3 EQUIPOS DE AIRE ACONDICIONADO ID 1036569-36- L124.-,ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1rUx_9qbh2BtFaE6G0F6_gvFbEMok0XRz/view?usp=drive_link,
,ctc,01160,16-12-2024,POSTERGA Y ACUMULA FERIADO LEGAL PARA EL AÑO 2025 DE FUNCIONARIO DEL GOBIERNO REGIONAL DE ÑUBLE.,ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1Vej2CDBxA-lTcpSOekQli8d_BZxZbjdR/view?usp=drive_link,
,jpch,01159,16-12-2024,APRUEBA POLÍTICA INTERNA DE GESTIÓN AMBIENTAL DEL GOBIERNO REGIONAL DE ÑUBLE.,OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1D5cdjv_s7Cjz_i8vr9DGkPvo06g5Y-W9/view?usp=drive_link,
,veg,01158,16-12-2024,RECONOCE REALIZACIÓN DE TRABAJO EXTRAORDINARIO Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS A LA FUNCIONARIA QUE SE INDICA.,ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1Af9bI8sy9RHQT0lc2yKSSXlh-J_21Ypa/view?usp=drive_link,
,veg,01157,16-12-2024,RECONOCE REALIZACIÓN DE TRABAJO EXTRAORDINARIO Y AUTORIZA EL PAGO DE HORAS EXTRAORDINARIAS AL FUNCIONARIO QUE SE INDICA,ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1tP3JS-4O1rSnEHqGgV1-cIfY-9AH2VVG/view?usp=drive_link,
,jba,01156,13-12-2024,"APRUEBA INCREMENTO EN PRESUPUESTO PARA EL PROYECTO DENOMINADO “MEJORAMIENTO Y CONSTRUCCIÓN PAVIMENTO DIFERENTES SECTORES DE LA COMUNA DE CHILLÁN VIEJO”, CÓDIGO BIP 40056279-0.",RAUL SUNICO GALDAMES ,DOC DIGITAL ,https://drive.google.com/file/d/1FeIdxQouPpsyYWumKTaOAMdFcTIS05aY/view?usp=drive_link,
,jsm,01155,13-12-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “CONSTRUCCIÓN GRADERÍAS, MEDIA LUNA SECTOR CUCHA URREJOLA, COMUNA DE PORTEZUELO” CÓDIGO BIP 40056188-0.",RUBEN SANDOVAL GANGAS,DOC DIGITAL ,https://drive.google.com/file/d/1T87GlJSHgdU8Fu3UMv3jKVlhi28HMWX8/view?usp=drive_link,
,psp,01154,13-12-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “CONSTRUCCIÓN CUBIERTA MULTICANCHA, ESCUELA LAS CANOAS, CHILLÁN”, Código BIP 40052458-0.",RUBEN SANDOVAL GANGAS,DOC DIGITAL ,https://drive.google.com/file/d/1rJ82m0eG7uByxC1stmwIbdqao8ozuLpd/view?usp=drive_link,
,jsm,01153,13-12-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “CONSTRUCCIÓN LUMINARIAS FOTOVOLTÁICAS VARIOS SECTORES ZONA RURAL, COMUNA DE TREHUACO” CÓDIGO BIP 40046387-0.",RUBEN SANDOVAL GANGAS,DOC DIGITAL ,https://drive.google.com/file/d/1868KePn9Mv2TziQibxtY29dOEqdvQru-/view?usp=drive_link,
,gtu,01152,13-12-2024,"INCORPÓRESE AL MARCO PRESUPUESTARIO INICIATIVA RECOMENDADA TÉCNICAMENTE PARA SER FINANCIADAS CON CARGO AL CONCURSO VINCULACIÓN CON LA COMUNIDAD 8% 2024, PRIVADOS CODIGO 2401EG0068.",RUBEN SANDOVAL GANGAS,DOC DIGITAL ,https://drive.google.com/file/d/1G7x3dUb5ni-Rbic2F-EN7nhYICcxFzz0/view?usp=drive_link,
,psp,01151,12-12-2024,AUTORIZA UTILIZACIÓN DE LA EXPLANADA DEL GOBIERNO REGIONAL DE ÑUBLE.,ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1BR7yPt5TYVYUzNpdTZqprq7ZTyWjYBZm/view?usp=drive_link,
,lpo,01150,12-12-2024,APRUEBA CONVENIO DE TRANSFERENCIA DEL PROGRAMA DENOMINADO “TRANSFERENCIA SISTEMA DE DIAGNÓSTICO Y RECOMENDACIÓN NUTRICIONAL INTEGRADA EN AVELLANO EUROPEO” Código BIP 40058771-0,ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1WNtMOXgzXpBhF7OFchKVTk8WYTry_xdD/view?usp=drive_link,
,jsm,01149,12-12-2024,"APRUEBA CONVENIOS DE TRANSFERENCIA DE RECURSOS SUBVENCIONES FONDO SOCIAL, CULTURA, DEPORTE Y SEGURIDAD CIUDADANA AÑO 2024.",ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1N75YSSvrO40KdCZoSzfM5qGre_XJiEU4/view?usp=drive_link,
,psp,01148,12-12-2024,AUTORIZA UTILIZACIÓN DEL PATIO LOS NARANJOS DEL GOBIERNO REGIONAL DE ÑUBLE.,ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1Q_NipnDEZvGkKIGkOK6PKpqJv9ffQorU/view?usp=drive_link,
,ctc,01147,11-12-2024,AUTORIZA PARTICIPACIÓN DE FUNCIONARIOS Y FUNCIONARIAS A LA ACTIVIDAD DE NAVIDAD AÑO 2024 DEL GOBIERNO REGIONAL DE ÑUBLE.,OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1mfhB2PGyaMyC-RCY_r-KUsV_F61FjpIT/view?usp=drive_link,
,pnj,01146,11-12-2024,"APRUEBA ACTA DE APERTURA Y EVALUACIÓN, ADJUDICA LICITACIÓN PÚBLICA ID 1036569-29-LR24 CORRESPONDIENTE AL PROYECTO “ADQUISICIÓN DE MAQUINARIAS Y VEHÍCULOS PARA ÑUBLE”, CÓDIGO BIP 40062691-0.",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1PwUsm-IxVy0dXpN35Ja9Q-U-ljLmKOvJ/view?usp=drive_link,
,rhp,01145,11-12-2024,"DESIGNA FUNCIONARIOS QUE EJERCERÁN ROLES DE MINISTRO DE FE EN CALIDAD DE TITULAR / SUPLENTE, PARA EMISIÓN DE CERTIFICADOS DE FIRMA ELECTRÓNICA AVANZADA, EN LA PLATAFORMA DISPUESTA POR EL MINISTERIO DE HACIENDA PARA EL GOBIERNO REGIONAL DE ÑUBLE.",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1UfsetJYI4awNh0VFDAvJHDFLMGwCb8vn/view?usp=drive_link,
,vmi,01144,11-12-2024,"SE PROMULGA PLANO DE DETALLE, DENOMINADO DET 001-2024, DE LA PROPIEDAD UBICADA EN AVENIDA PAUL HARRIS S/N, DENOMINADA PARCELA 75 DEL SECTOR COLONIA BERNARDO O’HIGGINS, DE LA COMUNA DE CHILLÁN, AFECTA A UTILIDAD PÚBLICA POR EL PLAN REGULADOR INTERCOMUNAL DE CHILLÁN Y CHILLÁN VIEJO.",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1joB1uj7a-xkoWYGpm053yWuBiQD4IXzY/view?usp=drive_link,
,rge,01143,11-12-2024,"INCORPÓRENSE AL MARCO PRESUPUESTARIO FNDR APROBADO AÑO 2024, LAS INICIATIVAS QUE SE INDICAN Y CRÉENSE LAS ASIGNACIONES PRESUPUESTARIAS.",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1njoBqVoCMKZQfoXovMxAUniXCQaK2fZ9/view?usp=drive_link,
,jsm,01142,10-12-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “MEJORAMIENTO CAMINOS APLICANDO SUPRESOR DE POLVO, COMUNA DE RÁNQUIL” CÓDIGO BIP 40067266-0.",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1FYKryTlZoHvvcAojO2viQn3AQqK9mqzG/view?usp=drive_link,
,psp,01141,10-12-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE BIENES DE PROYECTO DENOMINADO “ADQUISICIÓN CAMIONETAS DE TRABAJO PARA LA FLOTA MUNICIPAL, COMUNA DE SAN IGNACIO”, CÓDIGO BIP 40022662-0.",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1SjUOFRUqmYZ7hJKgqZvxooGLmjIfrgQv/view?usp=drive_link,
,psp,01140,10-12-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “REPOSICIÓN TECHUMBRE PRIMER NIVEL CESFAM DR. ALFONSO PARRA CARRIEL, SAN IGNACIO”, Código BIP 40065541-0.",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1GnGd0Pzu9YClJGexz7app1b9e6XoDW9Y/view?usp=drive_link,
,psp,01139,10-12-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE BIENES DE PROYECTO DENOMINADO “REPOSICIÓN DE 2 CAMIONES TOLVAS MUNICIPALES, COMUNA DE PINTO”, CÓDIGO BIP 40044762-0.",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1krs1GYB0OrrOM8TMrduzvP4KTH0MxAB7/view?usp=drive_link,
,jsm,01138,10-12-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “MEJORAMIENTO PLAZOLETAS VILLA EL PORVENIR, COMUNA DE QUIRIHUE” CÓDIGO BIP 40065585-0.",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1Af5zoMKF0bPcRc7TQ1uaWZLdaJfcZVoJ/view?usp=drive_link,
,psp,01137,10-12-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE BIENES DE PROYECTO DENOMINADO “ADQUISICIÓN DE 02 CAMIONETAS PARA LA MUNICIPALIDAD DE BULNES”, CÓDIGO BIP 40054687-0.",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/drive/folders/1f0SGH2yVI77ypeUHJl2woWULsFPXhXu_?usp=sharing,
,jsm,01136,10-12-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DE LA INICIATIVA “CLUB DEPORTIVO SOCIAL Y CULTURAL IMPULSA EL DESARROLLO DEL FÚTBOL FEMENINO”, CÓDIGO CVC-AD-30",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1sHZusEsLfIkTeGw9Yt_GeZut0bKsOpAM/view?usp=drive_link,
,jpg,01135,10-12-2024,AUTORIZA RETENCIÓN Y PAGO DECRETADO EN CAUSA LABORAL RIT M-45-2024 CARATULADA “CALABRÁN CON CONSTRUCTORA DEL MAULE SPA” SEGUIDA ANTE EL JUZGADO DE LETRAS DEL TRABAJO DE CHILLÁN.,OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1hLG-yEgtKJqbsz4AJIcEc7V-D-kh0ZZB/view?usp=drive_link,
,jpg,01134,10-12-2024,AUTORIZA RETENCIÓN Y PAGO DECRETADO EN CAUSA LABORAL RIT O-68-2024 CARATULADA “GUZMÁN CON CONSTRUCTORA DEL MAULE SPA” SEGUIDA ANTE EL JUZGADO DE LETRAS DEL TRABAJO DE TALCA.,OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1O8ro_KsUronWH8M-2mmNuAFS9NCJAOc4/view?usp=drive_link,
,gtu,01133,10-12-2024,"ELIMINESE, CORRIJASE E INCORPÓRESE AL MARCO PRESUPUESTARIO INICIATIVAS RECOMENDADAS TÉCNICAMENTE PARA SER FINANCIADAS CON CARGO AL CONCURSO VINCULACIÓN CON LA COMUNIDAD 8% 2024, PRIVADOS. FONDOS SEGURIDAD, SOCIAL, CULTURA, ADULTO MAYOR, MEDIO AMBIENTE, DEPORTE Y EQUIDAD DE GENERO.",OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1fK1PegpIkZqAm9aal57ncXnNeXG24WOc/view?usp=drive_link,
,veg,01132,10-12-2024,"ADJUDICA SERVICIOS DE CAPACITACIÓN DE CURSO “MANEJO DEL ESTRÉS, ANSIEDAD Y ENFERMEDADES ASOCIADAS”",ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1SrtDA-MxlJm-RRLWLUNyG0DkfMZdx-kH/view?usp=drive_link,
,ctc,01131,10-12-2024,AUTORIZA SOLICITUD DE PERMISO SIN GOCE DE REMUNERACIONES A FUNCIONARIO JORGE ROMERO VILLALOBOS.,OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1uETAJjukQwoGS_WhfERqdc5iZU0BJBvh/view?usp=drive_link,
,veg,01130,10-12-2024,AUTORIZA PRÁCTICA PROFESIONAL DEL ALUMNO QUE SE INDICA.,OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/drive/folders/1JDp9R3V3LeDIaAU38Th0Ju1IhAUIOkgF?usp=sharing,
,cct,01129,10-12-2024,CONCEDE AMPLIACIÓN DE PLAZO DE INVESTIGACIÓN EN SUMARIO ADMINISTRATIVO.,OSCAR CRISOSTOMO LLANOS,reservado ,sin link,
,ech,01128,10-12-2024,"DESIGNA AL PROFESIONAL QUE INDICA, EN CALIDAD DE SUPERVISOR, CONTRAPARTE TÉCNICA-FINANCIERA, ENCARGADO DEL CONTROL Y SEGUIMIENTO DEL CONVENIO DENOMINADO “PLAN DE ACCIÓN PARA ADOPCIÓN DE ELECTROMOVILIDAD EN ÑUBLE”, CÓDIGO BIP 40050692-0.",RAUL SUNICO GALDAMES ,DOC DIGITAL ,https://drive.google.com/file/d/1F2GDiWvizZulM3bp0MWszQIBuHM3nKqc/view?usp=drive_link,
,psp,01127,09-12-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “CONSTRUCCIÓN PATIO TECHADO ESCUELA AMANDA CHÁVEZ NAVARRETE, QUILLÓN”, CÓDIGO BIP 40061657-0",OSCAR CRISOSTOMO LLANOS,reservado ,https://drive.google.com/file/d/1aGP1wutRMqe6P7A_pWuUECzvLtG5QXTR/view?usp=drive_link,
,cct,01126,09-12-2024,RECONOCE Y APRUEBA DERECHO A FERIADO LEGAL.,ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/10Ga9DG9HznAFatHBZYVKqWLShoacZCxF/view?usp=drive_link,
,rep,01125,09-12-2024,DECLARA DESIERTA LICITACIÓN 1036569-39-L124. APRUEBA 2° LLAMADO LICITACIÓN LICENCIAS INFORMÁTICAS PARA DEPARTAMENTO DE COMUNICACIONES 2024-2025,ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1xHvkB7JoTcZzFjAJFmZjnmsisWiuO7P1/view?usp=drive_link,
,jsm,01124,09-12-2024,"APRUEBA CONVENIO DE TRANSFERENCIA DE RECURSOS PARA LA EJECUCIÓN DEL PROYECTO, “REPOSICIÓN CUBIERTA ESCUELA AMÉRICA, COMUNA DE RÁNQUIL” CÓDIGO BIP 40065733-0.",OSCAR CRISOSTOMO LLANOS,,https://drive.google.com/file/d/1hMXM3P9o_lEWz7E51ROsp2766ohyTaCF/view?usp=drive_link,
,jpch,01123,09-12-2024,APRUEBA POLÍTICA DE CALIDAD DE SERVICIO Y EXPERIENCIA USUARIA DEL GOBIERNO REGIONAL DE ÑUBLE – VERSIÓN 2,OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/1eXJ2_1fHLMVhJvXR0tHdvcoUlMIyoXbU/view?usp=drive_link,
,jpch,01122,09-12-2024,MODIFICA RESOLUCIÓN EX. N°01460 DEL 30.09.2024 QUE MODIFICA RESOLUCIÓN EX. N°000957 DEL 04.09.2023 QUE DEFINE EQUIPOS DE TRABAJO DEL GOBIERNO REGIONAL DE ÑUBLE PARA CONVENIO DE DESEMPEÑO COLECTIVO AÑO 2024.,OSCAR CRISOSTOMO LLANOS,DOC DIGITAL ,https://drive.google.com/file/d/10-kl7-6AGQQFCddGCb9JctymCLp30siU/view?usp=drive_link,
,ctc,01121,06-12-2024,RECONOCE EL DERECHO A PERCIBIR ASIGNACIÓN DE ANTIGÜEDAD A FUNCIONARIO QUE SE INDICAN.,ALICIA CONTRERAS VIELMA ,DOC DIGITAL ,https://drive.google.com/file/d/1a0CUllu_itaqunnY0gWQE647KIYxj2lF/view?usp=drive_link,
